Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02903,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.91%), Bacteria:Proteobacteria (72.73%), Eukaryota (9.09%), Eukaryota:Viridiplantae (9.09%)",AaHKsRNA96,Aggregatibacter sRNA 96,Gene; antisense;
RF02904,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (84.62%)",AaHKsRNA69,Aggregatibacter sRNA 69,Gene; sRNA;
RF02907,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",patAB,patAB leader,Cis-reg; leader;
RF02908,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (77.14%)",rli30,Listeria sRNA rli30,Gene; antisense;
RF02909,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli117,Listeria sRNA rli117,Gene; sRNA;
RF02912,Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Actinobacteria (25.00%)","Bacteria (97.50%), Bacteria:Proteobacteria (27.50%), Bacteria:Actinobacteria (12.50%), Viruses (2.50%)",AAC_AAD_leader,putative aminoglycoside riboswitch / attI site,Cis-reg;
RF02913,Bacteria+Firmicutes/Bacteria,"unclassified sequences (81.78%), Bacteria (18.22%), Bacteria:Firmicutes (17.83%), Bacteria:Proteobacteria (0.06%)","Bacteria (98.73%), Bacteria:Firmicutes (51.78%), Eukaryota (1.02%), Eukaryota:Metazoa (0.85%), Bacteria:Bacteroidetes (0.34%), Viruses (0.25%), Bacteria:Proteobacteria (0.17%), Bacteria:Actinobacteria (0.17%), Eukaryota:Fungi (0.08%)",pemK,pemK RNA,Cis-reg;
RF02914,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (87.32%), Bacteria (12.68%), Bacteria:Bacteroidetes (12.11%), Bacteria:Proteobacteria (0.49%)","Bacteria (97.52%), Bacteria:Bacteroidetes (45.50%), Eukaryota (2.39%), Eukaryota:Metazoa (1.24%), Eukaryota:Alveolata (0.58%), Eukaryota:Viridiplantae (0.50%), Bacteria:Proteobacteria (0.33%), Viruses (0.08%), Eukaryota:Fungi (0.08%)",DUF805b,DUF805b RNA,Cis-reg;
RF02915,Bacteria/Mixed,"unclassified sequences (91.95%), Bacteria (8.05%), Bacteria:Proteobacteria (4.60%)","Bacteria (74.29%), Bacteria:Proteobacteria (40.00%), Eukaryota (22.86%), Eukaryota:Metazoa (17.14%), Viruses (2.86%), Eukaryota:Fungi (2.86%), Eukaryota:Viridiplantae (2.86%)",DUF3800-VI,DUF3800-VI RNA,Cis-reg;
RF02916,Bacteria+Actinobacteria/Bacteria,"Bacteria (75.00%), Bacteria:Actinobacteria (75.00%), unclassified sequences (25.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (71.85%)",atpB,atpB RNA,Cis-reg;
RF02917,Bacteria/Mixed,"unclassified sequences (57.89%), Bacteria (42.11%), Bacteria:Proteobacteria (36.84%), Bacteria:Bacteroidetes (5.26%)","Bacteria (62.50%), Bacteria:Proteobacteria (43.75%), Viruses (25.00%), Eukaryota (12.50%), Eukaryota:Fungi (6.25%), Eukaryota:Metazoa (6.25%)",Burkholderiales-2,Burkholderiales-2 RNA,Cis-reg;
RF02918,Bacteria,"unclassified sequences (93.33%), Bacteria (6.67%)",Bacteria (100.00%),MDR-NUDIX,MDR-NUDIX RNA,Cis-reg;
RF02919,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (89.29%), Bacteria (10.71%), Bacteria:Proteobacteria (10.71%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",ilvB-OMG,ilvB-OMG RNA,Cis-reg;
RF02920,Bacteria/Mixed,"unclassified sequences (53.85%), Bacteria (46.15%)","Eukaryota (64.29%), Eukaryota:Viridiplantae (42.86%), Bacteria (35.71%), Bacteria:Firmicutes (21.43%), Eukaryota:Metazoa (21.43%)",Fusobacteriales-1,Fusobacteriales-1 RNA,Cis-reg;
RF02921,Bacteria,"unclassified sequences (86.71%), Bacteria (13.29%), Bacteria:Firmicutes (11.19%), Bacteria:Proteobacteria (1.40%)","Bacteria (97.73%), Bacteria:Firmicutes (61.36%), Bacteria:Cyanobacteria (4.55%), Viruses (2.27%)",RT-14,RT-14 RNA,Gene; sRNA;
RF02922,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (92.11%)",RAGATH-32,RAGATH-32 RNA,Cis-reg;
RF02923,Bacteria+Firmicutes/Bacteria,"unclassified sequences (83.33%), Bacteria (16.67%), Bacteria:Firmicutes (16.67%)","Bacteria (100.00%), Bacteria:Firmicutes (53.33%)",HTH-XRE,HTH-XRE RNA,Cis-reg;
RF02924,Bacteria+Firmicutes/Mixed,"unclassified sequences (79.03%), Bacteria (20.97%), Bacteria:Firmicutes (19.71%), Bacteria:Proteobacteria (0.42%)","Bacteria (82.47%), Bacteria:Firmicutes (46.74%), Viruses (14.78%), Eukaryota (2.75%), Bacteria:Proteobacteria (2.41%), Eukaryota:Metazoa (2.06%), Eukaryota:Fungi (0.34%), Eukaryota:Viridiplantae (0.34%)",skipping-rope,skipping-rope RNA,Gene; sRNA;
RF02925,Bacteria,"unclassified sequences (78.39%), Bacteria (21.61%), Bacteria:Firmicutes (4.03%)","Bacteria (96.43%), Bacteria:Firmicutes (25.00%), Eukaryota (3.57%), Eukaryota:Metazoa (3.57%)",6A,6A RNA,Gene; sRNA;
RF02926,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (82.61%), Bacteria (17.39%), Bacteria:Bacteroidetes (17.39%)","Bacteria (100.00%), Bacteria:Bacteroidetes (60.00%)",DUF2693-FD,DUF2693-FD RNA,Gene; sRNA;
RF02927,Bacteria+Actinobacteria/Eukaryota+Metazoa,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Actinobacteria (33.33%)","Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)",Actino-ugpB,Actino-ugpB RNA,Gene; sRNA;
RF02928,Bacteria+Actinobacteria/Bacteria,"unclassified sequences (86.86%), Bacteria (13.14%), Bacteria:Actinobacteria (13.14%)","Bacteria (100.00%), Bacteria:Actinobacteria (72.92%)",Actinomyces-1,Actinomyces-1 RNA,Gene; sRNA;
RF02929,Bacteria+Proteobacteria/Mixed,"Bacteria (92.89%), Bacteria:Proteobacteria (92.89%), unclassified sequences (7.11%)","Bacteria (50.00%), Eukaryota (50.00%), Eukaryota:Metazoa (48.21%), Bacteria:Proteobacteria (44.64%), Eukaryota:Viridiplantae (1.79%)",algC,algC RNA,Cis-reg;
RF02930,Bacteria+Actinobacteria/Bacteria,"unclassified sequences (84.48%), Bacteria (15.52%), Bacteria:Actinobacteria (15.52%)","Bacteria (100.00%), Bacteria:Actinobacteria (61.29%)",aspS,aspS RNA,Cis-reg;
RF02931,Bacteria+Firmicutes/Mixed,"Bacteria (80.00%), Bacteria:Firmicutes (80.00%), unclassified sequences (20.00%)","Bacteria (58.82%), Viruses (41.18%), Bacteria:Firmicutes (41.18%)",Bacilli-1,Bacilli-1 RNA,Gene; sRNA;
RF02932,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (79.41%), Bacteria (20.59%), Bacteria:Proteobacteria (20.59%)","Bacteria (98.08%), Bacteria:Proteobacteria (42.31%), Eukaryota (1.92%), Eukaryota:Fungi (1.92%)",Betaproteobacteria-1,Betaproteobacteria-1 RNA,Gene; sRNA;
RF02933,Bacteria,"unclassified sequences (94.29%), Bacteria (5.71%)",Bacteria (100.00%),ARRPOF,ARRPOF RNA,Gene; sRNA;
RF02934,Bacteria+Firmicutes/Bacteria,"unclassified sequences (57.14%), Bacteria (42.86%), Bacteria:Firmicutes (42.86%)","Bacteria (100.00%), Bacteria:Firmicutes (66.67%)",caiA,caiA RNA,Gene; sRNA;
RF02935,Bacteria+Actinobacteria/Bacteria,"Bacteria (94.90%), Bacteria:Actinobacteria (94.90%), unclassified sequences (5.10%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.47%)",che1,che1 RNA,Gene; sRNA;
RF02936,Bacteria,"Bacteria (50.00%), unclassified sequences (50.00%)",Bacteria (100.00%),Chloroflexus-1,Chloroflexus-1 RNA,Gene; sRNA;
RF02937,Bacteria+Firmicutes/Bacteria,"Bacteria (50.00%), unclassified sequences (50.00%), Bacteria:Firmicutes (50.00%)","Bacteria (100.00%), Bacteria:Firmicutes (37.54%)",Clostridiales-2,Clostridiales-2 RNA,Gene; sRNA;
RF02938,Bacteria+Firmicutes/Bacteria,"unclassified sequences (52.08%), Bacteria (47.92%), Bacteria:Firmicutes (47.92%)","Bacteria (100.00%), Bacteria:Firmicutes (60.87%), Bacteria:Bacteroidetes (4.35%)",COG2827,COG2827 RNA,Gene; sRNA;
RF02940,Bacteria+Proteobacteria/Bacteria,"Bacteria (80.95%), Bacteria:Proteobacteria (80.95%), unclassified sequences (19.05%)","Bacteria (99.58%), Bacteria:Proteobacteria (55.65%), Eukaryota (0.42%), Eukaryota:Viridiplantae (0.42%)",COG3860,COG3860 RNA,Cis-reg;
RF02942,Bacteria+Firmicutes/Bacteria,"unclassified sequences (89.81%), Bacteria (10.19%), Bacteria:Firmicutes (10.19%)","Bacteria (100.00%), Bacteria:Firmicutes (52.94%)",Clostridiales-3,Clostridiales-3 RNA,Gene; sRNA;
RF02943,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (79.07%), Bacteria (20.93%), Bacteria:Bacteroidetes (20.93%)","Bacteria (100.00%), Bacteria:Bacteroidetes (50.00%)",Bacteroidales-2,Bacteroidales-2 RNA,Gene; sRNA;
RF02944,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (84.38%), Bacteria (15.62%), Bacteria:Bacteroidetes (15.18%), Bacteria:Proteobacteria (0.45%)","Bacteria (97.47%), Bacteria:Bacteroidetes (43.04%), Bacteria:Proteobacteria (5.06%), Eukaryota (1.27%), Viruses (1.27%), Eukaryota:Viridiplantae (1.27%)",c4-2,c4-2 RNA,Gene; sRNA;
RF02945,Bacteria+Actinobacteria/Bacteria,"unclassified sequences (64.29%), Bacteria (35.71%), Bacteria:Actinobacteria (35.71%)","Bacteria (100.00%), Bacteria:Actinobacteria (77.78%)",Corio-PBP,Corio-PBP RNA,Gene; sRNA;
RF02949,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (55.56%)",Cupriavidus-1,Cupriavidus-1 RNA,Gene; sRNA;
RF02951,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.41%), Bacteria:Proteobacteria (98.41%), unclassified sequences (1.59%)","Bacteria (100.00%), Bacteria:Proteobacteria (62.50%)",DABA-DC-AT,DABA-DC-AT RNA,Cis-reg;
RF02952,Bacteria+Firmicutes,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Firmicutes (33.33%)","Bacteria (94.74%), Bacteria:Firmicutes (94.74%), Eukaryota (5.26%), Eukaryota:Viridiplantae (5.26%)",dfrA-dnaX,dfrA-dnaX RNA,Gene; sRNA;
RF02954,Bacteria+Proteobacteria,"unclassified sequences (98.84%), Bacteria (1.16%), Bacteria:Proteobacteria (1.16%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",DUF3577,DUF3577 RNA,Cis-reg;
RF02955,Bacteria+Firmicutes/Bacteria,"unclassified sequences (84.93%), Bacteria (15.07%), Bacteria:Firmicutes (13.70%), Bacteria:Actinobacteria (1.37%)","Bacteria (97.62%), Bacteria:Firmicutes (61.90%), Bacteria:Actinobacteria (7.14%), Eukaryota (2.38%), Eukaryota:Fungi (2.38%)",EGFOA,EGFOA RNA,Gene; sRNA;
RF02956,Bacteria+Bacteroidetes/No Data,"unclassified sequences (98.41%), Bacteria (1.59%), Bacteria:Bacteroidetes (1.59%)",No Data,DUF2693,DUF2693 RNA,Gene; sRNA;
RF02957,Bacteria+Proteobacteria/Bacteria,"Bacteria (88.39%), Bacteria:Proteobacteria (88.39%), unclassified sequences (11.61%)","Bacteria (95.65%), Bacteria:Proteobacteria (71.30%), Eukaryota (4.35%), Eukaryota:Metazoa (3.48%), Eukaryota:Viridiplantae (0.87%)",EFASI,EFASI RNA,Gene; sRNA;
RF02958,Bacteria+Firmicutes/Bacteria,"unclassified sequences (86.85%), Bacteria (13.15%), Bacteria:Firmicutes (11.85%), Bacteria:Proteobacteria (0.43%), Bacteria:Bacteroidetes (0.22%)","Bacteria (95.00%), Bacteria:Firmicutes (45.00%), Viruses (3.75%), Bacteria:Bacteroidetes (2.50%), Eukaryota (1.25%), Bacteria:Proteobacteria (1.25%), Eukaryota:Metazoa (1.25%)",drum,drum RNA,Gene; sRNA;
RF02959,Mixed/Bacteria+Proteobacteria,unclassified sequences (100.00%),"Bacteria (93.33%), Bacteria:Proteobacteria (93.33%), Eukaryota (6.67%), Eukaryota:Metazoa (6.67%)",DUF3085,DUF3085 RNA,Cis-reg;
RF02960,Bacteria,"unclassified sequences (90.32%), Bacteria (9.68%), Bacteria:Firmicutes (5.81%), Bacteria:Actinobacteria (3.23%)","Bacteria (95.00%), Bacteria:Firmicutes (45.00%), Eukaryota (5.00%), Bacteria:Actinobacteria (5.00%), Eukaryota:Metazoa (5.00%)",DUF2800,DUF2800 RNA,Cis-reg;
RF02962,Bacteria,"unclassified sequences (98.18%), Bacteria (1.82%)",Bacteria (100.00%),DUF3800-III,DUF3800-III RNA,Gene; sRNA;
RF02963,Bacteria+Actinobacteria/Bacteria,"Bacteria (60.00%), Bacteria:Actinobacteria (60.00%), unclassified sequences (40.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (50.00%)",DUF3800-IV,DUF3800-IV RNA,Gene; sRNA;
RF02964,Bacteria+Proteobacteria/Mixed,"unclassified sequences (97.47%), Bacteria (2.53%), Bacteria:Proteobacteria (2.53%)","Bacteria (75.00%), Eukaryota (25.00%), Bacteria:Proteobacteria (25.00%), Eukaryota:Metazoa (18.75%), Eukaryota:Alveolata (6.25%)",DUF3800-V,DUF3800-V RNA,Gene; sRNA;
RF02965,Bacteria+Cyanobacteria/Bacteria,"unclassified sequences (50.41%), Bacteria (49.59%), Bacteria:Cyanobacteria (47.97%)","Bacteria (100.00%), Bacteria:Cyanobacteria (51.40%), Bacteria:Proteobacteria (0.93%)",CyVA-1,CyVA-1 RNA,Gene; sRNA;
RF02966,Bacteria+Firmicutes/Bacteria,"unclassified sequences (90.74%), Bacteria (9.26%), Bacteria:Firmicutes (9.26%)","Bacteria (100.00%), Bacteria:Firmicutes (56.25%)",DUF3268,DUF3268 RNA,Gene; sRNA;
RF02967,Bacteria,"unclassified sequences (87.77%), Bacteria (12.23%), Bacteria:Proteobacteria (10.07%), Bacteria:Firmicutes (2.16%)","Bacteria (94.44%), Bacteria:Proteobacteria (36.11%), Bacteria:Firmicutes (8.33%), Viruses (5.56%)",DUF3800-VII,DUF3800-VII RNA,Gene; sRNA;
RF02968,Bacteria,"unclassified sequences (90.83%), Bacteria (9.17%), Bacteria:Proteobacteria (4.37%), Bacteria:Actinobacteria (3.49%), Bacteria:Firmicutes (0.44%)","Bacteria (94.29%), Bacteria:Proteobacteria (20.00%), Bacteria:Actinobacteria (14.29%), Eukaryota (5.71%), Bacteria:Firmicutes (2.86%), Eukaryota:Metazoa (2.86%), Eukaryota:Alveolata (2.86%)",DUF3800-IX,DUF3800-IX RNA,Gene; sRNA;
RF02969,Bacteria/Mixed,"unclassified sequences (82.55%), Bacteria (17.45%), Bacteria:Firmicutes (11.84%), Bacteria:Actinobacteria (2.49%), Bacteria:Proteobacteria (0.31%)","Bacteria (82.35%), Bacteria:Firmicutes (33.33%), Viruses (13.73%), Bacteria:Actinobacteria (7.84%), Eukaryota (3.92%), Eukaryota:Metazoa (3.92%), Bacteria:Proteobacteria (1.96%)",DUF3800-I,DUF3800-I RNA,Gene; sRNA;
RF02971,Bacteria+Firmicutes/Bacteria,"Bacteria (76.92%), Bacteria:Firmicutes (76.92%), unclassified sequences (23.08%)","Bacteria (100.00%), Bacteria:Firmicutes (83.33%)",emrB-Lactobacillus,emrB-Lactobacillus RNA,Gene; sRNA;
RF02972,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (69.48%), Bacteria (30.52%), Bacteria:Bacteroidetes (30.52%)","Bacteria (100.00%), Bacteria:Bacteroidetes (72.00%)",engA,engA RNA,Cis-reg;
RF02973,Bacteria+Firmicutes/No Data,"Bacteria (97.44%), Bacteria:Firmicutes (97.44%), unclassified sequences (2.56%)",No Data,Enterococcus-1,Enterococcus-1 RNA,Gene; sRNA;
RF02974,Bacteria,"unclassified sequences (91.67%), Bacteria (8.33%)",Bacteria (100.00%),Fibro-purF,Fibro-purF RNA,Cis-reg;
RF02975,Bacteria,"unclassified sequences (84.38%), Bacteria (15.62%), Bacteria:Firmicutes (8.98%), Bacteria:Actinobacteria (2.34%), Bacteria:Proteobacteria (0.78%)","Bacteria (100.00%), Bacteria:Firmicutes (40.98%), Bacteria:Actinobacteria (9.84%)",DUF3800-XI,DUF3800-XI RNA,Gene; sRNA;
RF02976,Bacteria+Bacteroidetes/No Data,"unclassified sequences (99.52%), Bacteria (0.48%), Bacteria:Bacteroidetes (0.48%)",No Data,Flavobacterium-1,Flavobacterium-1 RNA,Gene; sRNA;
RF02977,Bacteria+Proteobacteria/Bacteria,"Bacteria (58.70%), Bacteria:Proteobacteria (58.70%), unclassified sequences (41.30%)","Bacteria (98.51%), Bacteria:Proteobacteria (44.78%), Eukaryota (1.49%), Eukaryota:Metazoa (1.49%)",THF-II,THF-II riboswitch (folE RNA),Cis-reg;
RF02978,Bacteria+Firmicutes,"unclassified sequences (82.14%), Bacteria (17.86%), Bacteria:Firmicutes (17.86%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",folP,folP RNA,Cis-reg;
RF02981,Mixed/Bacteria+Firmicutes,unclassified sequences (100.00%),"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",FTHFS,FTHFS RNA,Cis-reg;
RF02982,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.15%), Bacteria:Proteobacteria (98.15%), unclassified sequences (1.85%)","Bacteria (100.00%), Bacteria:Proteobacteria (55.88%)",gltS,gltS RNA,Cis-reg;
RF02983,Bacteria,"unclassified sequences (75.00%), Bacteria (25.00%)",Bacteria (100.00%),Fibrobacter-1,Fibrobacter-1 RNA,Gene; sRNA;
RF02985,Bacteria,"unclassified sequences (90.00%), Bacteria (10.00%)",Bacteria (100.00%),ftsZ-DE,ftsZ-DE RNA,Gene; sRNA;
RF02986,Bacteria,"unclassified sequences (97.06%), Bacteria (2.94%), Bacteria:Firmicutes (1.76%)","Bacteria (100.00%), Bacteria:Firmicutes (52.94%)",FuFi-1,FuFi-1 RNA,Gene; sRNA;
RF02987,Bacteria+Firmicutes/Bacteria,"unclassified sequences (98.54%), Bacteria (1.46%), Bacteria:Firmicutes (1.46%)","Bacteria (98.77%), Bacteria:Firmicutes (82.82%), Eukaryota (1.23%), Eukaryota:Viridiplantae (0.61%), Eukaryota:Metazoa (0.61%)",GA-cis,GA-cis RNA,Gene; sRNA;
RF02988,Bacteria+Firmicutes/No Data,"unclassified sequences (80.95%), Bacteria (19.05%), Bacteria:Firmicutes (19.05%)",No Data,GEBRO,GEBRO RNA,Gene; sRNA;
RF02989,Bacteria+Actinobacteria/Bacteria,"Bacteria (85.71%), Bacteria:Actinobacteria (85.71%), unclassified sequences (14.29%)","Bacteria (100.00%), Bacteria:Actinobacteria (57.50%)",gntR-DTE,gntR-DTE RNA,Gene; sRNA;
RF02990,Mixed/Bacteria,unclassified sequences (100.00%),"Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",gut-2,gut-2 RNA,Gene; sRNA;
RF02991,Mixed/Bacteria,unclassified sequences (100.00%),"Bacteria (100.00%), Bacteria:Firmicutes (33.33%)",GP20-a,GP20-a RNA,Cis-reg;
RF02992,Bacteria+Actinobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (73.08%)",hya,hya RNA,Cis-reg;
RF02993,Bacteria+Proteobacteria/Bacteria,"Bacteria (64.71%), Bacteria:Proteobacteria (64.71%), unclassified sequences (35.29%)","Bacteria (99.30%), Bacteria:Proteobacteria (44.37%), Eukaryota (0.70%), Eukaryota:Viridiplantae (0.70%)",ilvH,ilvH RNA,Cis-reg;
RF02994,Bacteria+Firmicutes/Bacteria,"unclassified sequences (92.59%), Bacteria (7.41%), Bacteria:Firmicutes (7.41%)","Bacteria (100.00%), Bacteria:Firmicutes (60.00%)",IMPDH,IMPDH RNA,Gene; sRNA;
RF02996,Bacteria+Proteobacteria/Bacteria,"Bacteria (53.89%), Bacteria:Proteobacteria (52.69%), unclassified sequences (46.11%)","Bacteria (93.41%), Bacteria:Proteobacteria (48.35%), Viruses (5.55%), Bacteria:Firmicutes (1.73%), Eukaryota (1.04%), Eukaryota:Metazoa (0.52%), Eukaryota:Viridiplantae (0.35%), Eukaryota:Alveolata (0.17%)",int-alpA,int-alpA RNA,Gene; sRNA;
RF02999,Bacteria+Proteobacteria/Bacteria,"Bacteria (78.23%), Bacteria:Proteobacteria (78.23%), unclassified sequences (21.77%)","Bacteria (94.87%), Bacteria:Proteobacteria (61.54%), Eukaryota (5.13%), Eukaryota:Viridiplantae (2.56%), Eukaryota:Metazoa (2.56%)",ivy-DE,ivy-DE RNA,Cis-reg;
RF03000,Bacteria,"unclassified sequences (98.10%), Bacteria (1.90%)",Bacteria (100.00%),LOOT,LOOT RNA,Gene; sRNA;
RF03002,Bacteria+Bacteroidetes,"unclassified sequences (78.72%), Bacteria (21.28%), Bacteria:Bacteroidetes (21.28%)","Bacteria (100.00%), Bacteria:Bacteroidetes (100.00%)",lysM-Prevotella,lysM-Prevotella RNA,Cis-reg;
RF03003,Bacteria+Firmicutes/Mixed,"unclassified sequences (86.67%), Bacteria (13.33%), Bacteria:Firmicutes (12.86%), Bacteria:Proteobacteria (0.48%)","Bacteria (85.07%), Bacteria:Firmicutes (55.22%), Viruses (13.43%), Eukaryota (1.49%), Eukaryota:Metazoa (1.49%)",GP20-b,GP20-b RNA,Cis-reg;
RF03004,Bacteria+Firmicutes,"unclassified sequences (55.56%), Bacteria (44.44%), Bacteria:Firmicutes (44.44%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Lacto-phage-1,Lacto-phage-1 RNA,Gene; sRNA;
RF03005,Bacteria,"unclassified sequences (99.22%), Bacteria (0.78%)",Bacteria (100.00%),lysM-TM7,lysM-TM7 RNA,Cis-reg;
RF03006,Mixed/Bacteria,"unclassified sequences (87.10%), Bacteria (9.68%), Bacteria:Firmicutes (9.68%), Archaea (3.23%), Archaea:Euryarchaeota (3.23%)","Bacteria (100.00%), Bacteria:Firmicutes (75.00%)",M23,M23 RNA,Gene; sRNA;
RF03007,Bacteria+Firmicutes,"unclassified sequences (63.16%), Bacteria (36.84%), Bacteria:Firmicutes (36.84%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Mahella-1,Mahella-1 RNA,Gene; sRNA;
RF03008,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.94%), Bacteria:Proteobacteria (98.94%), unclassified sequences (1.06%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%)",malK-II,malK-II RNA,Cis-reg;
RF03010,Bacteria+Firmicutes/Viruses,"Bacteria (93.75%), Bacteria:Firmicutes (93.75%), unclassified sequences (6.25%)",Viruses (100.00%),mcrA,mcrA RNA,Gene; sRNA;
RF03011,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (78.57%), Bacteria (21.43%), Bacteria:Proteobacteria (21.43%)","Bacteria (91.67%), Bacteria:Proteobacteria (66.67%), Eukaryota (8.33%), Eukaryota:Metazoa (8.33%)",Methylophilales-1,Methylophilales-1 RNA,Gene; sRNA;
RF03013,Bacteria/Mixed,"unclassified sequences (91.94%), Bacteria (7.53%), Other (0.54%)","Bacteria (89.58%), Eukaryota (10.42%), Eukaryota:Metazoa (8.33%), Eukaryota:Viridiplantae (2.08%)",nadA,nadA riboswitch,Gene; sRNA;
RF03014,Bacteria+Firmicutes,"unclassified sequences (75.57%), Bacteria (24.43%), Bacteria:Firmicutes (24.43%)","Bacteria (100.00%), Bacteria:Firmicutes (90.77%)",Transposase-1,Transposase-1 RNA,Gene; sRNA;
RF03015,Bacteria,"unclassified sequences (64.90%), Bacteria (35.10%), Bacteria:Actinobacteria (27.81%), Bacteria:Firmicutes (7.28%)","Bacteria (100.00%), Bacteria:Actinobacteria (47.66%), Bacteria:Firmicutes (0.47%)",Transposase-2,Transposase-2 RNA,Gene; sRNA;
RF03016,Bacteria+Proteobacteria/Bacteria,"Bacteria (78.57%), Bacteria:Proteobacteria (78.57%), unclassified sequences (21.43%)","Bacteria (100.00%), Bacteria:Proteobacteria (33.33%)",RT-12,RT-12 RNA,Gene; sRNA;
RF03017,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (53.85%), Bacteria (46.15%), Bacteria:Proteobacteria (46.15%)","Bacteria (100.00%), Bacteria:Proteobacteria (69.23%)",RT-13,RT-13 RNA,Gene; sRNA;
RF03018,Bacteria+Proteobacteria/Bacteria,"Bacteria (62.50%), Bacteria:Proteobacteria (62.50%), unclassified sequences (37.50%)","Bacteria (90.91%), Bacteria:Proteobacteria (38.64%), Viruses (6.82%), Eukaryota (2.27%), Eukaryota:Viridiplantae (2.27%)",RT-15,RT-15 RNA,Gene; sRNA;
RF03020,Bacteria/Mixed,"unclassified sequences (87.30%), Bacteria (12.70%), Bacteria:Bacteroidetes (9.52%), Bacteria:Firmicutes (3.17%)","Bacteria (88.89%), Bacteria:Bacteroidetes (22.22%), Archaea (3.70%), Eukaryota (3.70%), Viruses (3.70%), Bacteria:Firmicutes (3.70%), Eukaryota:Metazoa (3.70%)",RT-17,RT-17 RNA,Gene; sRNA;
RF03021,Bacteria+Firmicutes/Mixed,"unclassified sequences (93.62%), Bacteria (6.38%), Bacteria:Firmicutes (6.38%)","Bacteria (89.47%), Bacteria:Firmicutes (63.16%), Eukaryota (5.26%), Viruses (5.26%), Eukaryota:Metazoa (5.26%)",RT-18,RT-18 RNA,Gene; sRNA;
RF03023,Bacteria+Proteobacteria,"Bacteria (92.86%), Bacteria:Proteobacteria (92.86%), unclassified sequences (7.14%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",rpfG,rpfG RNA,Gene; sRNA;
RF03024,Bacteria+Actinobacteria,"unclassified sequences (75.00%), Bacteria (25.00%), Bacteria:Actinobacteria (25.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)",Rothia-sucC,Rothia-sucC RNA,Cis-reg;
RF03025,Bacteria+Firmicutes/Mixed,"unclassified sequences (91.49%), Bacteria (8.51%), Bacteria:Firmicutes (8.51%)","Bacteria (80.00%), Viruses (20.00%), Bacteria:Firmicutes (20.00%)",RT-4,RT-4 RNA,Gene; sRNA;
RF03026,Bacteria+Firmicutes/Bacteria,"unclassified sequences (98.59%), Bacteria (1.41%), Bacteria:Firmicutes (1.41%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",RT-5,RT-5 RNA,Gene; sRNA;
