Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF03308,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR848,MIR848 microRNA precursor family,Gene; miRNA;
RF03311,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR169,MIR169 microRNA precursor family,Gene; miRNA;
RF03334,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR391,MIR391 microRNA precursor family,Gene; miRNA;
RF03335,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (98.33%), Eukaryota:Metazoa (1.67%)",MIR2950,MIR2950 microRNA precursor family,Gene; miRNA;
RF03338,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4416,MIR4416 microRNA precursor family,Gene; miRNA;
RF03345,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR3444,MIR3444 microRNA precursor family,Gene; miRNA;
RF03351,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6020,MIR6020 microRNA precursor family,Gene; miRNA;
RF03353,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5291,MIR5291 microRNA precursor family,Gene; miRNA;
RF03375,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1094,MIR1094 microRNA precursor family,Gene; miRNA;
RF03407,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR531,MIR531 microRNA precursor family,Gene; miRNA;
RF03413,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR904,MIR904 microRNA precursor family,Gene; miRNA;
RF03419,Eukaryota+Metazoa/Eukaryota,"Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (77.11%), Eukaryota:Viridiplantae (22.89%)",mir-998,mir-998 microRNA precursor family,Gene; miRNA;
RF03430,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5294,MIR5294 microRNA precursor family,Gene; miRNA;
RF03440,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4414,MIR4414 microRNA precursor family,Gene; miRNA;
RF03444,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5635,MIR5635 microRNA precursor family,Gene; miRNA;
RF03450,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1513,MIR1513 microRNA precursor family,Gene; miRNA;
RF03457,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR173,MIR173 microRNA precursor family,Gene; miRNA;
RF03461,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR842,MIR842 microRNA precursor family,Gene; miRNA;
RF03465,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9666,MIR9666 microRNA precursor family,Gene; miRNA;
RF03477,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR862_2,MIR862_2 microRNA precursor family,Gene; miRNA;
RF03483,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (98.81%), Eukaryota:Metazoa (1.19%)",MIR319,MIR319 microRNA precursor family,Gene; miRNA;
RF03496,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (92.86%), Eukaryota:Metazoa (7.14%)",MIR2086,MIR2086 microRNA precursor family,Gene; miRNA;
RF03497,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5038,MIR5038 microRNA precursor family,Gene; miRNA;
RF03516,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5229,MIR5229 microRNA precursor family,Gene; miRNA;
RF03517,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5225,MIR5225 microRNA precursor family,Gene; miRNA;
RF03557,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6019,MIR6019 microRNA precursor family,Gene; miRNA;
RF03567,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.85%), Eukaryota:Metazoa (0.15%)",MIR8024,MIR8024 microRNA precursor family,Gene; miRNA;
RF03572,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2109,MIR2109 microRNA precursor family,Gene; miRNA;
RF03583,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR781,MIR781 microRNA precursor family,Gene; miRNA;
RF03597,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6438,MIR6438 microRNA precursor family,Gene; miRNA;
RF03598,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6024,MIR6024 microRNA precursor family,Gene; miRNA;
RF03599,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1883,MIR1883 microRNA precursor family,Gene; miRNA;
RF03600,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR3627,MIR3627 microRNA precursor family,Gene; miRNA;
RF03601,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7993,MIR7993 microRNA precursor family,Gene; miRNA;
RF03605,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4221,MIR4221 microRNA precursor family,Gene; miRNA;
RF03613,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6234,MIR6234 microRNA precursor family,Gene; miRNA;
RF03616,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (95.45%), Eukaryota:Metazoa (4.55%)",MIR1888,MIR1888 microRNA precursor family,Gene; miRNA;
RF03617,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8757,MIR8757 microRNA precursor family,Gene; miRNA;
RF03621,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4245,MIR4245 microRNA precursor family,Gene; miRNA;
RF03625,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6152,MIR6152 microRNA precursor family,Gene; miRNA;
RF03631,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (60.00%), Eukaryota:Metazoa (40.00%)",MIR3440,MIR3440 microRNA precursor family,Gene; miRNA;
RF03632,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1882,MIR1882 microRNA precursor family,Gene; miRNA;
RF03636,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4376,MIR4376 microRNA precursor family,Gene; miRNA;
RF03642,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5743,MIR5743 microRNA precursor family,Gene; miRNA;
RF03646,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9776,MIR9776 microRNA precursor family,Gene; miRNA;
RF03649,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5643,MIR5643 microRNA precursor family,Gene; miRNA;
RF03654,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4239,MIR4239 microRNA precursor family,Gene; miRNA;
RF03655,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1887,MIR1887 microRNA precursor family,Gene; miRNA;
RF03657,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (88.46%), Eukaryota:Metazoa (11.54%)",MIR6145,MIR6145 microRNA precursor family,Gene; miRNA;
RF03659,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2871,MIR2871 microRNA precursor family,Gene; miRNA;
RF03664,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (97.95%), Eukaryota:Metazoa (2.05%)",MIR6288,MIR6288 microRNA precursor family,Gene; miRNA;
RF03665,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4359,MIR4359 microRNA precursor family,Gene; miRNA;
RF03666,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7724,MIR7724 microRNA precursor family,Gene; miRNA;
RF03667,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1031,MIR1031 microRNA precursor family,Gene; miRNA;
RF03670,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR3932,MIR3932 microRNA precursor family,Gene; miRNA;
RF03671,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR3522,MIR3522 microRNA precursor family,Gene; miRNA;
RF03672,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR840,MIR840 microRNA precursor family,Gene; miRNA;
RF03674,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (99.90%), Eukaryota:Viridiplantae (99.90%), Bacteria (0.10%)",MIR5387,MIR5387 microRNA precursor family,Gene; miRNA;
RF03676,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5148,MIR5148 microRNA precursor family,Gene; miRNA;
RF03679,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2084,MIR2084 microRNA precursor family,Gene; miRNA;
RF03685,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR9677,MIR9677 microRNA precursor family,Gene; miRNA;
RF03692,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (98.25%), Eukaryota:Metazoa (1.75%)",MIR827,MIR827 microRNA precursor family,Gene; miRNA;
RF03693,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1919,MIR1919 microRNA precursor family,Gene; miRNA;
RF03695,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6151,MIR6151 microRNA precursor family,Gene; miRNA;
RF03702,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR851,MIR851 microRNA precursor family,Gene; miRNA;
RF03704,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4380,MIR4380 microRNA precursor family,Gene; miRNA;
RF03705,Eukaryota+Metazoa,"Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)","Eukaryota (97.37%), Eukaryota:Metazoa (92.11%), Eukaryota:Viridiplantae (5.26%), Archaea (2.63%), Archaea:Euryarchaeota (2.63%)",mir-1278,mir-1278 microRNA precursor family,Gene; miRNA;
RF03709,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1878,MIR1878 microRNA precursor family,Gene; miRNA;
RF03712,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6450,MIR6450 microRNA precursor family,Gene; miRNA;
RF03714,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR774,MIR774 microRNA precursor family,Gene; miRNA;
RF03720,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4228,MIR4228 microRNA precursor family,Gene; miRNA;
RF03722,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4378,MIR4378 microRNA precursor family,Gene; miRNA;
RF03723,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7125,MIR7125 microRNA precursor family,Gene; miRNA;
RF03728,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1511,MIR1511 microRNA precursor family,Gene; miRNA;
RF03743,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7696,MIR7696 microRNA precursor family,Gene; miRNA;
RF03744,Eukaryota+Viridiplantae/Eukaryota+Metazoa,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)",MIR3704,MIR3704 microRNA precursor family,Gene; miRNA;
RF03749,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.91%), Eukaryota:Metazoa (0.09%)",MIR2617,MIR2617 microRNA precursor family,Gene; miRNA;
RF03752,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5292,MIR5292 microRNA precursor family,Gene; miRNA;
RF03759,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8703,MIR8703 microRNA precursor family,Gene; miRNA;
RF03762,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR859,MIR859 microRNA precursor family,Gene; miRNA;
RF03777,Eukaryota+Viridiplantae/Eukaryota,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (61.54%), Eukaryota:Metazoa (38.46%)",MIR533,MIR533 microRNA precursor family,Gene; miRNA;
RF03788,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5304,MIR5304 microRNA precursor family,Gene; miRNA;
RF03789,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.74%), Eukaryota:Metazoa (0.26%)",MIR5269,MIR5269 microRNA precursor family,Gene; miRNA;
RF03790,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8008,MIR8008 microRNA precursor family,Gene; miRNA;
RF03792,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6462,MIR6462 microRNA precursor family,Gene; miRNA;
RF03793,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR810,MIR810 microRNA precursor family,Gene; miRNA;
RF03794,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5298,MIR5298 microRNA precursor family,Gene; miRNA;
RF03795,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6201,MIR6201 microRNA precursor family,Gene; miRNA;
RF03798,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR4227,MIR4227 microRNA precursor family,Gene; miRNA;
RF03802,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5649,MIR5649 microRNA precursor family,Gene; miRNA;
RF03803,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1886,MIR1886 microRNA precursor family,Gene; miRNA;
RF03813,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8041,MIR8041 microRNA precursor family,Gene; miRNA;
RF03816,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6297,MIR6297 microRNA precursor family,Gene; miRNA;
RF03818,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7994,MIR7994 microRNA precursor family,Gene; miRNA;
RF03824,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5285,MIR5285 microRNA precursor family,Gene; miRNA;
RF03826,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR825,MIR825 microRNA precursor family,Gene; miRNA;
RF03828,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR831,MIR831 microRNA precursor family,Gene; miRNA;
RF03838,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR8032,MIR8032 microRNA precursor family,Gene; miRNA;
RF03839,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2599,MIR2599 microRNA precursor family,Gene; miRNA;
RF03842,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2680,MIR2680 microRNA precursor family,Gene; miRNA;
RF03843,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2600,MIR2600 microRNA precursor family,Gene; miRNA;
RF03849,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR1219,MIR1219 microRNA precursor family,Gene; miRNA;
RF03855,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5241,MIR5241 microRNA precursor family,Gene; miRNA;
RF03860,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (99.64%), Eukaryota:Metazoa (0.36%)",MIR1520,MIR1520 microRNA precursor family,Gene; miRNA;
RF03862,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5274,MIR5274 microRNA precursor family,Gene; miRNA;
RF03872,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6426,MIR6426 microRNA precursor family,Gene; miRNA;
RF03875,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5272,MIR5272 microRNA precursor family,Gene; miRNA;
RF03895,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2679,MIR2679 microRNA precursor family,Gene; miRNA;
RF03896,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR2275,MIR2275 microRNA precursor family,Gene; miRNA;
RF03902,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7784,MIR7784 microRNA precursor family,Gene; miRNA;
RF03904,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR7991,MIR7991 microRNA precursor family,Gene; miRNA;
RF03905,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6149,MIR6149 microRNA precursor family,Gene; miRNA;
RF03908,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR6459,MIR6459 microRNA precursor family,Gene; miRNA;
RF03915,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR5286,MIR5286 microRNA precursor family,Gene; miRNA;
RF03916,Eukaryota+Viridiplantae,"Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)","Eukaryota (100.00%), Eukaryota:Viridiplantae (100.00%)",MIR400,MIR400 microRNA precursor family,Gene; miRNA;
